시군구,구,동,단지명,전용면적(㎡),계약년월,단가,계약일,가격,층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시,양천구,신월동,목동센트럴아이파크위브2단지,59.97,202302,1308.987827,18,78500,9,2020,남부순환로83길 18,,중개거래,서울 양천구
서울특별시,강동구,강일동,강일리버파크5단지,84.83,202302,921.8436874,11,78200,10,2009,아리수로97길 20,,중개거래,서울 강동구
서울특별시,성동구,하왕십리동,센트라스,40.94,202302,1910.11236,26,78200,5,2016,왕십리로 410,,중개거래,서울 성동구
서울특별시,강동구,암사동,선사현대아파트,59.64,202302,1307.847082,17,78000,10,2000,상암로 11,,중개거래,"서울 강남구, 서울 강동구"
서울특별시,강서구,가양동,가양우성,84.85,202302,919.2692988,3,78000,15,1990,양천로 489,,중개거래,서울 강서구
서울특별시,강서구,등촌동,삼성한사랑1,84.99,202302,917.75503,13,78000,7,1997,양천로66길 6,,중개거래,서울 강서구
서울특별시,관악구,봉천동,관악드림(삼성),84.96,202302,918.079096,23,78000,9,2003,성현로 80,,중개거래,서울 관악구
서울특별시,노원구,공릉동,공릉해링턴플레이스,99.917,202302,780.6479378,16,78000,7,2000,노원로 62,,중개거래,서울 노원구
서울특별시,동작구,노량진동,신동아리버파크,59.67,202302,1307.189542,25,78000,12,2001,만양로 19,,중개거래,서울 동작구
서울특별시,마포구,염리동,상록,58.71,202302,1328.564129,2,78000,19,1997,숭문길 106,,중개거래,서울 마포구
서울특별시,마포구,염리동,상록,58.71,202302,1328.564129,18,78000,12,1997,숭문길 106,,중개거래,서울 마포구
서울특별시,서대문구,홍은동,북한산더샵,59.899,202302,1302.192023,3,78000,17,2017,통일로 510,,중개거래,"서울 서대문구, 서울 은평구"
서울특별시,서대문구,홍은동,북한산더샵,59.899,202302,1302.192023,6,78000,2,2017,통일로 510,,중개거래,서울 서대문구
서울특별시,성북구,길음동,길음뉴타운8단지(래미안),59.99,202302,1300.216703,11,78000,7,2010,길음로 33,,중개거래,서울 성북구
서울특별시,성북구,길음동,길음뉴타운8단지(래미안),59.99,202302,1300.216703,25,78000,3,2010,길음로 33,,중개거래,서울 성북구
서울특별시,성북구,장위동,래미안장위퍼스트하이,59.99,202302,1300.216703,27,78000,10,2020,한천로 713,,중개거래,서울 성북구
서울특별시,성북구,하월곡동,월곡두산위브,84.843,202302,919.3451434,27,78000,12,2003,오패산로 46,,중개거래,서울 성북구
서울특별시,성북구,하월곡동,월곡래미안루나밸리,59.98,202302,1300.433478,16,78000,21,2007,월곡로14길 26,,중개거래,서울 성북구
서울특별시,영등포구,대림동,현대1,84.75,202302,920.3539823,12,78000,19,1992,도신로4길 14,,중개거래,서울 영등포구
서울특별시,강동구,강일동,강일리버파크8단지,84.83,202302,913.5918897,8,77500,3,2009,아리수로94길 72,,중개거래,서울 강동구
서울특별시,금천구,독산동,금천롯데캐슬골드파크3차,59.968,202302,1292.355923,20,77500,33,2018,시흥대로 291,,중개거래,서울 금천구
서울특별시,동작구,대방동,주공2,51.66,202302,1500.193573,4,77500,7,1995,여의대방로44길 47,,중개거래,서울 동작구
서울특별시,은평구,진관동,우물골2단지두산위브(204~208동)BL2-5,84.04,202302,922.1799143,21,77500,2,2009,진관2로 77,,중개거래,서울 은평구
서울특별시,강서구,내발산동,마곡수명산파크7단지,84.68,202302,909.3056212,11,77000,9,2008,수명로2가길 22,,중개거래,서울 강서구
서울특별시,강서구,내발산동,마곡수명산파크7단지,84.53,202302,910.9192003,24,77000,9,2008,수명로2가길 22,,중개거래,서울 강서구
서울특별시,금천구,독산동,금천롯데캐슬골드파크2차201동202동,59.27,202302,1299.139531,25,77000,41,2017,벚꽃로 30,,중개거래,서울 금천구
서울특별시,금천구,독산동,금천롯데캐슬골드파크3차,59.9672,202302,1284.035273,21,77000,22,2018,시흥대로 291,,중개거래,서울 금천구
서울특별시,금천구,독산동,한신아파트,129.66,202302,593.8608669,15,77000,14,1991,한내로 62,,중개거래,경기 광명시
서울특별시,금천구,독산동,한신아파트,129.66,202302,593.8608669,15,77000,14,1991,한내로 62,20230308,중개거래,경기 광명시
서울특별시,도봉구,창동,삼성래미안,73.92,202302,1041.666667,16,77000,15,1992,노해로66길 21,,중개거래,서울 도봉구
서울특별시,동대문구,전농동,전농동신성미소지움,55.371,202302,1390.619638,16,77000,8,2005,서울시립대로 75,,중개거래,서울 동대문구
서울특별시,동작구,본동,경동윈츠리버,56.68,202302,1358.503881,23,77000,3,2004,노량진로32길 156,,중개거래,서울 동작구
서울특별시,서대문구,북가좌동,북가좌삼호,84.57,202302,910.4883528,21,77000,7,1996,거북골로 154,,중개거래,서울 서대문구
서울특별시,성동구,하왕십리동,센트라스,40.94,202302,1880.801172,16,77000,18,2016,왕십리로 410,20230302,중개거래,서울 성동구
서울특별시,성동구,하왕십리동,센트라스,40.94,202302,1880.801172,16,77000,18,2016,왕십리로 410,,중개거래,서울 성동구
서울특별시,성북구,석관동,두산,84.9,202302,906.9493522,18,77000,9,1998,화랑로48길 16,,중개거래,서울 성북구
서울특별시,성북구,장위동,래미안장위퍼스트하이,59.99,202302,1283.547258,17,77000,22,2020,한천로 713,,중개거래,서울 성북구
서울특별시,성북구,장위동,래미안장위퍼스트하이,59.99,202302,1283.547258,26,77000,27,2020,한천로 713,,중개거래,서울 성북구
서울특별시,양천구,신월동,목동센트럴아이파크위브2단지,59.97,202302,1283.975321,18,77000,7,2020,남부순환로83길 18,,중개거래,서울 양천구
서울특별시,은평구,응암동,백련산해모로,74.94,202302,1027.488658,2,77000,19,2020,응암로30길 15,,중개거래,서울 은평구
서울특별시,도봉구,창동,주공19단지(창동리버타운),68.86,202302,1113.854197,22,76700,8,1988,노해로70길 19,,중개거래,서울 도봉구
서울특별시,광진구,자양동,우성2,51.57,202302,1483.420593,10,76500,4,1989,뚝섬로 576,,중개거래,서울 광진구
서울특별시,도봉구,방학동,대상타운현대아파트,84.78,202302,902.3354565,10,76500,10,2001,마들로 616,,중개거래,"경기 남양주시, 서울 도봉구"
서울특별시,동대문구,답십리동,두산위브,59.91,202302,1276.915373,7,76500,7,2007,황물로15길 25,,중개거래,서울 동대문구
서울특별시,동대문구,용두동,용두두산위브,59.99,202302,1275.212535,15,76500,14,2009,정릉천동로 16,,중개거래,서울 동대문구
서울특별시,동대문구,용두동,용두두산위브,59.99,202302,1275.212535,20,76500,15,2009,정릉천동로 16,,중개거래,서울 동대문구
서울특별시,성북구,길음동,길음뉴타운6단지(래미안),59.373,202302,1288.464454,9,76500,14,2007,길음로 16,,중개거래,서울 성북구
서울특별시,양천구,신월동,목동센트럴아이파크위브2단지,59.68,202302,1281.836461,26,76500,3,2020,남부순환로83길 18,,중개거래,서울 양천구
서울특별시,도봉구,창동,주공19단지(창동리버타운),68.86,202302,1108.045309,27,76300,9,1988,노해로70길 19,,중개거래,서울 도봉구
서울특별시,광진구,자양동,한강극동,84.41,202302,900.3672551,16,76000,3,1991,능동로3길 53,,중개거래,서울 광진구
서울특별시,구로구,고척동,고척파크푸르지오,59.89,202302,1268.993154,5,76000,8,2009,중앙로 121,,중개거래,서울 구로구
서울특별시,구로구,신도림동,대림1,59.88,202302,1269.205077,9,76000,10,1999,신도림로 16,,중개거래,"서울 강남구, 서울 구로구"
서울특별시,서대문구,홍은동,북한산더샵,59.899,202302,1268.802484,5,76000,4,2017,통일로 510,,중개거래,서울 서대문구
서울특별시,성북구,길음동,길음뉴타운2단지푸르지오,84.97,202302,894.4333294,26,76000,5,2005,길음로 119,,중개거래,서울 성북구
서울특별시,성북구,길음동,길음뉴타운6단지(래미안),59.373,202302,1280.043117,22,76000,12,2007,길음로 16,,중개거래,서울 성북구
서울특별시,성북구,석관동,코오롱,114.84,202302,661.790317,5,76000,17,1999,한천로 509,,중개거래,서울 성북구
서울특별시,성북구,장위동,꿈의숲아이파크,59.1,202302,1285.956007,1,76000,8,2022,돌곶이로40길 46,,중개거래,서울 성북구
서울특별시,성북구,장위동,꿈의숲코오롱하늘채,59.35,202302,1280.539174,12,76000,26,2017,돌곶이로 220,,중개거래,서울 성북구
서울특별시,구로구,신도림동,대림1,59.9,202302,1260.434057,7,75500,9,1999,신도림로 16,,중개거래,서울 구로구
서울특별시,노원구,하계동,하계1청구,84.6,202302,892.4349882,27,75500,7,1997,한글비석로 91,,중개거래,서울 노원구
서울특별시,성북구,길음동,길음뉴타운8단지(래미안),59.99,202302,1258.543091,4,75500,22,2010,길음로 33,,중개거래,서울 성북구
서울특별시,강동구,강일동,강동리버스트4단지,59.99,202302,1250.208368,16,75000,16,2020,아리수로93가길 110,,직거래,-
서울특별시,강동구,고덕동,배재현대,59.94,202302,1251.251251,5,75000,2,1995,고덕로61길 37,,중개거래,서울 강동구
서울특별시,강동구,상일동,고덕롯데캐슬베네루체,84.923,202302,883.1529739,17,75000,10,2019,상암로79길 88,,직거래,-
서울특별시,강북구,미아동,에스케이북한산시티,114.85,202302,653.0256857,22,75000,15,2004,솔샘로 174,,중개거래,서울 강북구
서울특별시,강서구,가양동,가양6단지,58.65,202302,1278.772379,18,75000,14,1992,허준로 175,,중개거래,서울 강서구
서울특별시,강서구,내발산동,마곡수명산파크4단지,59.84,202302,1253.342246,11,75000,13,2008,수명로1길 16,,중개거래,서울 강서구
서울특별시,강서구,마곡동,벽산,114.96,202302,652.4008351,11,75000,5,1999,양천로47길 118,20230313,중개거래,서울 강서구
서울특별시,강서구,마곡동,벽산,114.96,202302,652.4008351,11,75000,5,1999,양천로47길 118,,중개거래,서울 강서구
서울특별시,관악구,봉천동,봉천우성,84.96,202302,882.7683616,13,75000,28,2000,관악로30길 12,,직거래,-
서울특별시,광진구,화양동,화양현대,59.97,202302,1250.625313,2,75000,9,1999,동일로24길 5,,중개거래,서울 광진구
서울특별시,구로구,개봉동,한마을,84.57,202302,886.8393047,8,75000,12,1999,경인로 382,20230220,중개거래,서울 구로구
서울특별시,구로구,개봉동,현대홈타운,84.915,202302,883.2361774,5,75000,14,2001,개봉로20길 158,,중개거래,서울 구로구
서울특별시,금천구,독산동,금천롯데캐슬골드파크2차201동202동,59.27,202302,1265.395647,9,75000,28,2017,벚꽃로 30,,중개거래,서울 금천구
서울특별시,노원구,상계동,대동황토빌라트,161.01,202302,465.809577,3,75000,7,1999,동일로230길 26,,중개거래,서울 노원구
서울특별시,동대문구,답십리동,동아,84.72,202302,885.2691218,18,75000,21,2001,한천로11길 10-1,,중개거래,서울 동대문구
